MarketName;TimeStamp;Volume;Last;OpenSellOrders;OpenBuyOrders;Bid;Ask;
BTC-MONA;2017-12-14T16:11:00.323;418975.268651;0.000844640;4187;1018;0.000844510;0.000844640;
BTC-MONA;2017-12-14T16:11:11.807;418976.446438;0.000844640;4189;1016;0.000844510;0.000844640;
BTC-MONA;2017-12-14T16:16:12.217;419335.42296;0.000848890;4199;1030;0.000848050;0.000848900;
BTC-MONA;2017-12-14T16:21:22.377;417570.41285;0.000849140;4174;970;0.000849140;0.000849220;
BTC-MONA;2017-12-14T16:26:24.96;415497.403134;0.000844750;4181;960;0.000844720;0.000844750;
BTC-MONA;2017-12-14T16:31:25.353;415909.071088;0.000840470;4208;940;0.000840460;0.000840470;
BTC-MONA;2017-12-14T16:36:22.39;414316.543783;0.000850000;4237;1000;0.000849220;0.000850000;
BTC-MONA;2017-12-14T16:41:26.783;414439.551083;0.000848560;4200;999;0.000840110;0.000850000;
BTC-MONA;2017-12-14T16:46:26.537;416406.073671;0.000847850;4296;947;0.000837000;0.000847850;
BTC-MONA;2017-12-14T16:51:29.557;415234.204452;0.000849450;4284;977;0.000847190;0.000849980;
BTC-MONA;2017-12-14T16:56:17.45;413230.276897;0.000849990;4298;959;0.000849990;0.000850000;
BTC-MONA;2017-12-14T17:01:27.5;413741.372242;0.000850010;4253;1028;0.000851880;0.000860990;
BTC-MONA;2017-12-14T17:06:31.3;413409.391765;0.000851890;4261;1031;0.000851880;0.000860340;
BTC-MONA;2017-12-14T17:11:35.04;417871.67561;0.000860000;4201;996;0.000860000;0.000862000;
BTC-MONA;2017-12-14T17:16:34.247;419650.002397;0.000855620;4294;1013;0.000855620;0.000860000;
BTC-MONA;2017-12-14T17:21:30.39;418457.351434;0.000856200;4285;953;0.000856200;0.000860000;
BTC-MONA;2017-12-14T17:26:32.723;418002.402913;0.000857000;4305;1041;0.000856270;0.000857000;
BTC-MONA;2017-12-14T17:31:34.273;422236.091618;0.000850030;4292;1018;0.000850030;0.000851880;
BTC-MONA;2017-12-14T17:36:35.323;422767.828319;0.000851900;4333;1038;0.000851900;0.000852000;
BTC-MONA;2017-12-14T17:41:37.297;420201.755335;0.000850020;4342;964;0.000850020;0.000851420;
BTC-MONA;2017-12-14T18:12:50.913;421142.44756;0.000844880;4358;1039;0.000844880;0.000845190;
