MarketName;TimeStamp;Volume;Last;OpenSellOrders;OpenBuyOrders;Bid;Ask;
BTC-1ST;2017-12-14T16:11:00.683;88463685.8343;0.000046490;4345;685;0.000045970;0.000046490;
BTC-1ST;2017-12-14T16:11:12.993;88472690.5533;0.000046500;4341;687;0.000046500;0.000046670;
BTC-1ST;2017-12-14T16:16:11.75;88850157.2957;0.000046060;4317;669;0.000046050;0.000046060;
BTC-1ST;2017-12-14T16:21:22.487;89054012.2187;0.000047300;4340;712;0.000047000;0.000047390;
BTC-1ST;2017-12-14T16:26:24.833;89389875.2229;0.000049750;4266;756;0.000049800;0.000049830;
BTC-1ST;2017-12-14T16:31:25.463;90039779.6856;0.000050280;4141;728;0.000050830;0.000050870;
BTC-1ST;2017-12-14T16:36:21.84;90782192.1682;0.000053590;4029;811;0.000053570;0.000053590;
BTC-1ST;2017-12-14T16:41:26.877;91401431.108;0.000053060;3993;815;0.000053040;0.000053500;
BTC-1ST;2017-12-14T16:46:26.723;91580388.7815;0.000052000;4086;840;0.000051620;0.000052000;
BTC-1ST;2017-12-14T16:51:29.48;91133690.6074;0.000048000;4118;780;0.000048050;0.000048420;
BTC-1ST;2017-12-14T16:56:23.683;89961213.9369;0.000049700;4148;781;0.000048860;0.000049000;
BTC-1ST;2017-12-14T17:01:27.237;88457085.0188;0.000047330;4258;775;0.000047290;0.000047310;
BTC-1ST;2017-12-14T17:06:32.24;87634490.8582;0.000047500;4268;755;0.000047820;0.000048430;
BTC-1ST;2017-12-14T17:11:34.21;86797723.5275;0.000046600;4324;736;0.000046580;0.000046600;
BTC-1ST;2017-12-14T17:16:34.073;86371859.7468;0.000047000;4349;747;0.000047000;0.000047100;
BTC-1ST;2017-12-14T17:21:30.22;85115511.4485;0.000046700;4355;748;0.000046700;0.000047000;
BTC-1ST;2017-12-14T17:26:33.333;84200006.1928;0.000047170;4356;762;0.000047170;0.000047760;
BTC-1ST;2017-12-14T17:31:33.523;83682266.6541;0.000047850;4366;768;0.000047770;0.000047850;
BTC-1ST;2017-12-14T17:36:36.81;83025544.6091;0.000047850;4356;758;0.000047500;0.000047850;
BTC-1ST;2017-12-14T17:41:37.25;82489966.036;0.000047260;4360;749;0.000047260;0.000047350;
BTC-1ST;2017-12-14T18:12:44.853;80006069.0917;0.000046190;4376;697;0.000046150;0.000046190;
