MarketName;TimeStamp;Volume;Last;OpenSellOrders;OpenBuyOrders;Bid;Ask;
BTC-DOGE;2018-01-03T14:15:39.287;2182023320.99;0.000000610;15760;4393;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T14:20:45.4;2166549312.63;0.000000610;15688;4409;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T14:25:40.563;2166096520.64;0.000000600;15690;4418;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T14:30:51.623;2170071571.05;0.000000610;15713;4391;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T14:41:11.61;2175850875.01;0.000000600;15737;4405;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T15:25:39.127;2175359257.41;0.000000600;15846;4354;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T15:30:35.887;2179725880.87;0.000000610;15855;4362;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T15:35:34.54;2172272446.86;0.000000610;15856;4319;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T15:40:38.22;2171632593.17;0.000000600;15883;4323;0.000000590;0.000000600;
BTC-DOGE;2018-01-03T15:45:34.85;2170376490.21;0.000000590;15908;4331;0.000000590;0.000000600;
BTC-DOGE;2018-01-03T15:50:46.12;2180880499.64;0.000000610;15865;4337;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T15:55:40.497;2180030381.92;0.000000610;15876;4345;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:00:45.327;2180693534.67;0.000000600;15886;4345;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:05:44.84;2179900051.77;0.000000600;15882;4352;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:11:09.65;2182349023.82;0.000000610;15885;4356;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:16:14.27;2182854258.93;0.000000600;15889;4362;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:21:04.35;2182030373.64;0.000000600;15887;4378;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:26:05.14;2180512072.3;0.000000610;15905;4388;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:31:14.18;2178100253.04;0.000000600;15899;4345;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:36:00.33;2180483582.62;0.000000600;15915;4348;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:41:11.95;2181758762.43;0.000000610;15934;4371;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:46:13.91;2184536216.93;0.000000610;15956;4407;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:51:14.007;2181295790.2;0.000000610;15967;4424;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T16:56:09.82;2182139121.76;0.000000600;15975;4446;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:01:20.367;2175660852.3;0.000000600;15970;4462;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:06:18.123;2170803392.2;0.000000610;15985;4465;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:11:19.703;2166998742.86;0.000000600;16010;4472;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:16:20.21;2169627424.58;0.000000600;16019;4460;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:21:17.293;2174881344.27;0.000000600;15996;4479;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:26:22.42;2174645517.78;0.000000610;16004;4500;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:31:20.387;2174777631.86;0.000000600;16013;4531;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:36:25.463;2175067172.62;0.000000610;15998;4512;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:41:26.93;2175475458.63;0.000000610;15972;4544;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:46:23.17;2184597708.66;0.000000610;15988;4512;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:51:30.323;2172032686.4;0.000000610;15957;4528;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T17:56:25.79;2172592527.88;0.000000600;15950;4539;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:01:27.98;2175013960.41;0.000000610;15967;4504;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:06:16.193;2176345828.39;0.000000600;15971;4504;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:11:33.507;2175988330.98;0.000000600;15961;4523;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:16:34.22;2172287738.71;0.000000600;15956;4522;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:21:17.327;2171358885.81;0.000000600;15957;4527;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:26:28.973;2169161591.42;0.000000610;15962;4534;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:31:31.93;2136923497.06;0.000000610;15968;4558;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:36:24.47;2119649951.91;0.000000610;15963;4568;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:41:21.267;2074458042.55;0.000000600;15963;4581;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:46:32.337;2004851510.93;0.000000600;15959;4605;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:51:37.5;1973931321.4;0.000000610;15958;4621;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T18:56:31.843;1946833419.21;0.000000600;15958;4611;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T19:01:20.18;1943996657.56;0.000000600;15934;4635;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T19:06:29.24;1939238972.22;0.000000610;15916;4601;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T19:11:35.7;1934846857.91;0.000000610;15919;4601;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T19:16:31.463;1893446860.18;0.000000600;15931;4597;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T19:21:36.507;1854565543.1;0.000000600;15923;4583;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T19:26:40.433;1824193322.19;0.000000610;15914;4567;0.000000600;0.000000610;
BTC-DOGE;2018-01-03T20:47:23.803;1738390899.96;0.000000620;15725;4663;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T20:52:26.55;1745337230.73;0.000000620;15741;4687;0.000000620;0.000000630;
BTC-DOGE;2018-01-03T20:57:30.08;1751889834.9;0.000000610;15758;4676;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:02:29.1;1757511709.93;0.000000620;15775;4682;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:07:33.66;1756195063.89;0.000000620;15798;4693;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:12:27.363;1756546691.64;0.000000620;15810;4703;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:17:34.8;1758329052.35;0.000000620;15830;4701;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:22:39.373;1763358748.82;0.000000620;15844;4687;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:27:31.97;1802592326.04;0.000000620;15768;4633;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:32:34.153;1807833880.5;0.000000620;15800;4659;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:37:35.897;1810155009.02;0.000000620;15802;4677;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:42:38.53;1809301879.78;0.000000610;15788;4704;0.000000610;0.000000620;
BTC-DOGE;2018-01-03T21:47:30.23;1811917995.89;0.000000620;15795;4707;0.000000610;0.000000620;
