MarketName;TimeStamp;Volume;Last;OpenSellOrders;OpenBuyOrders;Bid;Ask;
BTC-BITB;2017-12-14T16:10:59.853;74139556.8196;0.000000330;3093;386;0.000000320;0.000000330;
BTC-BITB;2017-12-14T16:11:01.683;74139556.8196;0.000000330;3093;386;0.000000320;0.000000330;
BTC-BITB;2017-12-14T16:16:03.967;73621564.64;0.000000320;3075;392;0.000000320;0.000000330;
BTC-BITB;2017-12-14T16:21:15.05;73621564.64;0.000000320;3075;392;0.000000320;0.000000330;
BTC-BITB;2017-12-14T16:26:17.32;73621564.64;0.000000320;3075;392;0.000000320;0.000000330;
BTC-BITB;2017-12-14T16:31:13.26;73937881.8598;0.000000320;3079;381;0.000000310;0.000000320;
BTC-BITB;2017-12-14T16:36:15.967;73986422.8015;0.000000310;3082;384;0.000000310;0.000000320;
BTC-BITB;2017-12-14T16:41:02.173;74275810.8692;0.000000320;3059;359;0.000000310;0.000000320;
BTC-BITB;2017-12-14T16:45:25.253;74328240.1923;0.000000320;3085;390;0.000000320;0.000000330;
BTC-BITB;2017-12-14T16:51:06.26;73957156.1757;0.000000320;3087;387;0.000000320;0.000000330;
BTC-BITB;2017-12-14T16:55:32.62;73968584.7467;0.000000320;3087;387;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:00:54.047;73968584.7467;0.000000320;3087;387;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:06:05.16;73767712.3493;0.000000320;3089;390;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:10:59.883;73767712.3493;0.000000320;3089;390;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:15:42.37;73543561.0562;0.000000320;3089;391;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:21:24.83;73478856.8398;0.000000320;3088;391;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:24:50.737;73490461.8978;0.000000320;3089;390;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:29:10.96;73386338.0234;0.000000330;3089;390;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:36:34.293;72734435.4736;0.000000330;3092;389;0.000000320;0.000000330;
BTC-BITB;2017-12-14T17:40:59.36;72812556.3685;0.000000320;3089;391;0.000000320;0.000000330;
BTC-BITB;2017-12-14T18:12:44.557;74982869.1415;0.000000330;3069;404;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:17:37.637;74960103.9591;0.000000330;3064;374;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:22:36.343;74960103.9591;0.000000330;3064;374;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:28:00.63;74381591.5732;0.000000340;3058;409;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:32:54.96;74381591.5732;0.000000340;3058;409;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:37:54.213;69006155.3164;0.000000340;3045;411;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:43:05.247;69006155.3164;0.000000340;3045;411;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:48:01.86;68686447.3621;0.000000330;3009;373;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:50:38.547;68701529.1287;0.000000330;3012;392;0.000000330;0.000000340;
BTC-BITB;2017-12-14T18:58:06.953;68835338.4444;0.000000330;3050;421;0.000000330;0.000000340;
BTC-BITB;2017-12-14T19:03:16.373;69415576.0194;0.000000320;3050;409;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:07:44.683;70198087.0976;0.000000320;3050;404;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:13:07.823;70223398.4937;0.000000330;3055;404;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:18:16.32;70152789.3647;0.000000330;3056;396;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:23:04.3;70139473.6512;0.000000320;3059;405;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:27:06.203;70161448.4487;0.000000320;3061;406;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:33:11.43;70179866.1311;0.000000320;3059;409;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:37:57.627;70204089.3994;0.000000320;3057;413;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:43:17.357;69245292.8976;0.000000320;3058;413;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:48:12.617;70340324.3568;0.000000330;3015;383;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:53:37.14;70617684.6895;0.000000320;3014;375;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:58:13.2;70617684.6895;0.000000320;3014;375;0.000000320;0.000000330;
BTC-BITB;2017-12-14T19:59:55.43;70617684.6895;0.000000320;3014;375;0.000000320;0.000000330;
BTC-BITB;2017-12-14T20:11:48.67;73321989.8122;0.000000330;3062;397;0.000000320;0.000000330;
BTC-BITB;2017-12-14T20:17:29.9;73425649.9329;0.000000320;3062;386;0.000000320;0.000000330;
BTC-BITB;2017-12-14T20:51:37.34;70576510.313;0.000000320;3062;395;0.000000320;0.000000330;
BTC-BITB;2017-12-14T20:57:44.66;70626135.1351;0.000000320;3062;401;0.000000320;0.000000330;
BTC-BITB;2017-12-14T20:58:41.973;70626135.1351;0.000000320;3062;401;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:07:46.327;70626135.1351;0.000000320;3062;401;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:12:49.183;70432691.3066;0.000000320;3064;404;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:17:55.7;69833966.9632;0.000000330;3066;404;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:22:49.197;69511859.1517;0.000000330;3068;405;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:26:11.49;69511859.1517;0.000000330;3068;405;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:31:18.1;69511859.1517;0.000000330;3068;405;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:37:52.72;69252174.309;0.000000330;3068;405;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:42:57.517;69252174.309;0.000000330;3068;405;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:47:54.61;69033960.9668;0.000000330;3070;404;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:52:57.39;69124529.6443;0.000000320;3033;372;0.000000320;0.000000330;
BTC-BITB;2017-12-14T21:57:59.983;70012898.0314;0.000000320;3078;399;0.000000310;0.000000320;
BTC-BITB;2017-12-14T22:02:07.7;69858049.9897;0.000000320;3078;407;0.000000310;0.000000320;
BTC-BITB;2017-12-14T22:07:43.577;69746165.3784;0.000000320;3077;410;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:12:58.827;68527861.1266;0.000000330;3078;411;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:17:57.327;68527861.1266;0.000000330;3078;411;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:22:26.593;68682681.9958;0.000000330;3077;413;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:30:21.467;68362479.6205;0.000000330;3080;415;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:33:52;68362479.6205;0.000000330;3080;415;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:40:22.06;68030659.9103;0.000000330;3079;418;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:48:43.42;67099112.5974;0.000000330;3076;404;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:53:57.453;67099112.5974;0.000000330;3076;404;0.000000320;0.000000330;
BTC-BITB;2017-12-14T22:58:41.267;65836904.849;0.000000330;3084;419;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:03:50.143;65126800.6797;0.000000320;3084;421;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:08:59.097;65126800.6797;0.000000320;3084;421;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:13:50.973;65727541.5927;0.000000320;3089;418;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:18:44.367;65626219.8356;0.000000320;3090;419;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:23:55.62;65338994.5254;0.000000320;3088;425;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:27:35.68;65336413.2876;0.000000320;3087;427;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:31:28.2;65516217.7645;0.000000320;3088;427;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:39:04.577;65552679.8135;0.000000330;3088;425;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:43:51.08;66550771.7599;0.000000320;3085;421;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:49:09.067;66656172.6716;0.000000320;3085;419;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:53:32.85;66953006.6619;0.000000320;3084;418;0.000000320;0.000000330;
BTC-BITB;2017-12-14T23:58:59.477;66680980.0371;0.000000320;3086;418;0.000000320;0.000000330;
BTC-BITB;2017-12-15T00:04:06.663;66631218.7149;0.000000330;3080;420;0.000000320;0.000000330;
BTC-BITB;2017-12-15T00:08:56.807;66631218.7149;0.000000330;3080;420;0.000000320;0.000000330;
BTC-BITB;2017-12-15T00:12:16.403;66701427.4963;0.000000320;3080;421;0.000000320;0.000000330;
BTC-BITB;2017-12-15T13:00:00.663;51746395.7554;0.000000300;3132;304;0.000000300;0.000000310;
BTC-BITB;2017-12-15T13:05:09.42;51764401.3062;0.000000300;3133;303;0.000000300;0.000000310;
BTC-BITB;2017-12-15T13:10:10.847;50574696.7451;0.000000300;3111;292;0.000000300;0.000000310;
BTC-BITB;2017-12-15T13:14:58.493;50568992.3031;0.000000300;3090;271;0.000000300;0.000000310;
BTC-BITB;2017-12-15T13:19:54.39;50568992.3031;0.000000300;3090;271;0.000000300;0.000000310;
BTC-BITB;2017-12-15T13:25:32.177;47336364.0379;0.000000300;3136;302;0.000000290;0.000000300;
BTC-BITB;2017-12-15T13:30:16.45;47336364.0379;0.000000300;3136;302;0.000000290;0.000000310;
BTC-BITB;2017-12-15T13:35:12.703;46613778.3765;0.000000300;3139;304;0.000000290;0.000000300;
BTC-BITB;2017-12-15T13:40:32.053;46613778.3765;0.000000300;3139;304;0.000000290;0.000000300;
BTC-BITB;2017-12-15T13:45:25.65;46554553.5377;0.000000300;3143;306;0.000000290;0.000000300;
BTC-BITB;2017-12-15T13:49:32.183;46336851.6155;0.000000300;3144;307;0.000000290;0.000000300;
BTC-BITB;2017-12-15T13:55:09.33;46361847.9106;0.000000300;3145;308;0.000000290;0.000000300;
BTC-BITB;2017-12-15T13:59:25.74;46336235.6859;0.000000300;3145;309;0.000000290;0.000000300;
BTC-BITB;2017-12-15T14:05:44.543;46836611.1458;0.000000300;3140;310;0.000000300;0.000000310;
BTC-BITB;2017-12-15T14:59:51.633;46070033.1731;0.000000310;3148;333;0.000000300;0.000000310;
BTC-BITB;2017-12-15T15:05:52.963;45640845.929;0.000000310;3149;334;0.000000300;0.000000310;
BTC-BITB;2017-12-15T15:11:07.23;45548401.4079;0.000000310;3149;331;0.000000300;0.000000310;
BTC-BITB;2017-12-15T15:16:02.497;45565440.395;0.000000300;3124;322;0.000000300;0.000000310;
BTC-BITB;2017-12-15T15:21:09.7;46351986.2048;0.000000310;3135;337;0.000000310;0.000000320;
BTC-BITB;2017-12-15T15:25:15.233;46083255.7557;0.000000320;3139;336;0.000000310;0.000000320;
BTC-BITB;2017-12-15T15:31:08.67;46055700.5176;0.000000320;3142;337;0.000000310;0.000000320;
BTC-BITB;2017-12-15T15:35:46.653;46055700.5176;0.000000320;3142;337;0.000000310;0.000000320;
BTC-BITB;2017-12-15T15:41:18.733;46055700.5176;0.000000320;3142;337;0.000000310;0.000000320;
BTC-BITB;2017-12-15T15:45:43.297;45613279.5324;0.000000320;3143;340;0.000000310;0.000000320;
BTC-BITB;2017-12-15T15:51:20.7;45574817.4934;0.000000320;3146;341;0.000000310;0.000000320;
BTC-BITB;2017-12-15T15:56:23.077;46016951.1531;0.000000310;3147;335;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:00:53.45;46022655.1851;0.000000300;3148;338;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:05:39.577;46022655.1851;0.000000300;3148;338;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:11:29.403;45670846.9262;0.000000300;3149;345;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:16:26.763;43766779.9351;0.000000310;3153;349;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:21:24.033;43766779.9351;0.000000310;3153;349;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:26:31.627;43751492.3354;0.000000300;3155;354;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:30:27.127;43751492.3354;0.000000300;3155;354;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:34:58.44;43751492.3354;0.000000300;3155;354;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:44:38.36;42458826.3536;0.000000310;3159;360;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:49:13.467;42462139.863;0.000000310;3159;362;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:52:08.717;42462139.863;0.000000310;3159;362;0.000000300;0.000000310;
BTC-BITB;2017-12-15T16:59:45.327;42462139.863;0.000000310;3159;362;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:04:25.183;42420613.7316;0.000000310;3035;362;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:09:47.167;42423613.7316;0.000000310;3035;362;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:14:33.383;42474767.5777;0.000000300;3037;359;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:19:58.57;42474767.5777;0.000000300;3037;359;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:24:51.07;42474767.5777;0.000000300;3037;359;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:30:03.74;42196155.0559;0.000000310;3038;360;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:34:59.77;42229385.8599;0.000000310;3040;361;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:39:53.753;42206607.685;0.000000300;3040;361;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:44:22.36;42206607.685;0.000000300;3040;361;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:49:31.877;42206607.685;0.000000300;3040;361;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:53:14.687;39009323.1828;0.000000300;3039;364;0.000000300;0.000000310;
BTC-BITB;2017-12-15T17:58:27.357;39009323.1828;0.000000300;3039;364;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:02:37.167;39004919.5439;0.000000310;3041;364;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:09:09.68;39004919.5439;0.000000310;3041;364;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:24:42.367;39062036.9708;0.000000310;3045;369;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:30:42.177;38658086.7892;0.000000300;3045;370;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:35:08.783;38644395.9663;0.000000310;3045;373;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:41:22.89;37636011.2126;0.000000300;3047;375;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:46:22.56;37636011.2126;0.000000300;3047;375;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:51:17.263;37493455.7822;0.000000300;3046;380;0.000000300;0.000000310;
BTC-BITB;2017-12-15T18:56:17.603;37540669.1239;0.000000310;3047;381;0.000000300;0.000000310;
BTC-BITB;2017-12-15T19:00:21.87;37540669.1239;0.000000310;3047;381;0.000000300;0.000000310;
BTC-BITB;2017-12-15T19:06:15.257;36300755.7588;0.000000310;3038;384;0.000000310;0.000000320;
BTC-BITB;2017-12-15T21:41:25.2;32265008.5081;0.000000310;3046;370;0.000000310;0.000000320;
BTC-BITB;2017-12-15T21:46:41.497;32265008.5081;0.000000310;3046;370;0.000000310;0.000000320;
BTC-BITB;2017-12-15T21:52:09.603;32270134.6143;0.000000310;3046;373;0.000000310;0.000000320;
BTC-BITB;2017-12-15T21:56:33.88;32270134.6143;0.000000310;3046;373;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:01:48.91;31140313.2687;0.000000310;3058;372;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:06:56.203;31140313.2687;0.000000310;3058;372;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:11:29.92;31059346.1448;0.000000320;3060;372;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:15:49.743;31059346.1448;0.000000320;3060;372;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:21:56.037;31118179.7593;0.000000320;3060;374;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:27:02.02;30819440.3028;0.000000320;3059;375;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:32:11.75;30819440.3028;0.000000320;3059;375;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:37:07.06;30829463.7365;0.000000320;3066;376;0.000000310;0.000000320;
BTC-BITB;2017-12-15T22:42:19.977;30794000.1469;0.000000320;3066;375;0.000000310;0.000000320;
BTC-BITB;2017-12-15T23:15:46.163;33570201.9355;0.000000310;3048;376;0.000000310;0.000000320;
BTC-BITB;2017-12-15T23:21:05.85;32869549.7732;0.000000320;3049;377;0.000000310;0.000000320;
BTC-BITB;2017-12-15T23:46:43.76;31806389.0667;0.000000310;3053;373;0.000000310;0.000000320;
BTC-BITB;2017-12-15T23:54:44.76;31806389.0667;0.000000310;3053;373;0.000000310;0.000000320;
BTC-BITB;2017-12-15T23:59:52.02;31806389.0667;0.000000310;3053;373;0.000000310;0.000000320;
BTC-BITB;2017-12-16T00:04:13.19;31380303.5964;0.000000310;3054;379;0.000000310;0.000000320;
BTC-BITB;2017-12-16T00:09:36.69;31380303.5964;0.000000310;3054;379;0.000000310;0.000000320;
BTC-BITB;2017-12-16T00:14:40.89;31166537.9144;0.000000310;3055;378;0.000000310;0.000000320;
BTC-BITB;2017-12-16T00:20:04.14;31166537.9144;0.000000310;3055;378;0.000000310;0.000000320;
BTC-BITB;2017-12-16T00:24:51.983;30986229.1595;0.000000310;3058;378;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:12:20.937;26447213.3793;0.000000320;3044;402;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:16:42.78;26723301.2987;0.000000320;3046;403;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:22:08.23;26716757.1748;0.000000310;3045;407;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:26:57.587;26729861.1748;0.000000320;3045;407;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:31:22.663;27074396.5413;0.000000310;3042;405;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:37:26.21;27188683.5777;0.000000310;3041;405;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:41:58.85;26827604.2766;0.000000310;3043;402;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:47:30.783;26827604.2766;0.000000310;3043;402;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:50:29.55;26827604.2766;0.000000310;3043;402;0.000000310;0.000000320;
BTC-BITB;2017-12-16T11:57:11.983;26835604.2766;0.000000320;3043;397;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:01:27.84;26796484.9353;0.000000320;3041;399;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:06:00.357;26672892.9192;0.000000320;3042;399;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:10:59.463;26686869.5241;0.000000310;3042;399;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:17:33.9;26686869.5241;0.000000310;3042;399;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:22:08.897;26686869.5241;0.000000310;3042;399;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:27:25.05;26595250.3942;0.000000320;3040;402;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:32:25.923;26606342.5567;0.000000320;3041;405;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:37:32.83;26630342.6769;0.000000310;3041;408;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:41:11.733;25485946.5107;0.000000320;3041;406;0.000000310;0.000000320;
BTC-BITB;2017-12-16T12:47:19.543;25582337.6054;0.000000320;3040;407;0.000000310;0.000000320;
BTC-BITB;2017-12-16T13:27:56.86;25702404.4174;0.000000320;3052;405;0.000000310;0.000000320;
BTC-BITB;2017-12-16T13:29:32.903;25702404.4174;0.000000320;3052;405;0.000000310;0.000000320;
BTC-BITB;2017-12-16T13:38:08.543;25698502.3221;0.000000320;3056;405;0.000000310;0.000000320;
BTC-BITB;2017-12-16T13:42:53.557;25700099.3189;0.000000320;3057;403;0.000000310;0.000000320;
BTC-BITB;2017-12-16T13:47:40.4;25755979.2446;0.000000320;3057;403;0.000000310;0.000000320;
BTC-BITB;2017-12-16T13:53:15.02;25743261.9861;0.000000310;3057;404;0.000000310;0.000000320;
BTC-BITB;2017-12-16T13:58:08.893;25894310.9457;0.000000310;3055;402;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:02:22.767;26004013.8658;0.000000310;3055;400;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:06:47.407;26004013.8658;0.000000310;3055;400;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:12:29.25;25181794.6535;0.000000320;3052;399;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:18:16.963;25265959.932;0.000000320;3053;399;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:22:07.417;25159531.6233;0.000000320;3054;400;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:27:59.447;25351069.1651;0.000000320;3056;393;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:31:20.633;25374211.744;0.000000320;3054;393;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:38:02.177;25072621.9509;0.000000310;3054;392;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:43:01.067;25776013.28;0.000000310;3053;382;0.000000310;0.000000320;
BTC-BITB;2017-12-16T14:47:43.22;26477940.7242;0.000000310;3051;365;0.000000300;0.000000310;
BTC-BITB;2017-12-16T14:53:19.72;26471709.402;0.000000310;3057;365;0.000000300;0.000000310;
BTC-BITB;2017-12-16T17:12:52.483;27451136.2181;0.000000310;3018;342;0.000000310;0.000000320;
BTC-BITB;2017-12-16T17:17:20.72;27438813.4241;0.000000310;3019;343;0.000000310;0.000000320;
BTC-BITB;2017-12-16T21:18:09.543;82092616.4184;0.000000330;2949;438;0.000000320;0.000000330;
BTC-BITB;2017-12-16T21:23:00.453;82095982.6786;0.000000330;2950;443;0.000000320;0.000000330;
BTC-BITB;2017-12-16T21:27:58.43;82129019.6459;0.000000330;2946;447;0.000000320;0.000000330;
BTC-BITB;2017-12-16T21:33:14.92;82191119.2282;0.000000330;2931;426;0.000000320;0.000000330;
BTC-BITB;2017-12-16T21:38:15.83;82237150.827;0.000000330;2947;444;0.000000320;0.000000330;
BTC-BITB;2017-12-16T21:43:06.133;82176093.94;0.000000330;2949;448;0.000000320;0.000000330;
BTC-BITB;2017-12-16T21:48:16.693;82761979.2516;0.000000330;2946;450;0.000000320;0.000000330;
BTC-BITB;2017-12-16T21:53:14.717;82884668.6145;0.000000330;2949;453;0.000000320;0.000000330;
BTC-BITB;2017-12-16T22:32:35.327;87207793.5534;0.000000340;2915;459;0.000000340;0.000000350;
BTC-BITB;2017-12-16T22:37:38.99;87372868.9596;0.000000340;2921;468;0.000000340;0.000000350;
BTC-BITB;2017-12-16T22:42:34.64;87579687.4651;0.000000350;2927;471;0.000000340;0.000000350;
BTC-BITB;2017-12-16T22:47:40.32;84511275.3672;0.000000350;2922;471;0.000000340;0.000000350;
BTC-BITB;2017-12-16T22:52:28.323;84946996.182;0.000000340;2926;463;0.000000340;0.000000350;
BTC-BITB;2017-12-16T22:57:41.96;85702757.424;0.000000340;2928;458;0.000000340;0.000000350;
