MarketName;TimeStamp;Volume;Last;OpenSellOrders;OpenBuyOrders;Bid;Ask;
BTC-XDN;2017-12-14T16:10:50.62;81545011.3517;0.000000230;3381;369;0.000000220;0.000000230;
BTC-XDN;2017-12-14T16:11:08.9;81545011.3517;0.000000230;3381;369;0.000000220;0.000000230;
BTC-XDN;2017-12-14T16:16:08.123;81299355.8559;0.000000220;3391;365;0.000000210;0.000000220;
BTC-XDN;2017-12-14T16:21:07.16;81031834.0592;0.000000220;3388;367;0.000000210;0.000000220;
BTC-XDN;2017-12-14T16:25:52.007;81031834.0592;0.000000220;3388;367;0.000000210;0.000000220;
BTC-XDN;2017-12-14T16:31:25.057;81084330.2008;0.000000220;3393;378;0.000000210;0.000000220;
BTC-XDN;2017-12-14T16:36:16.67;81090820.916;0.000000220;3395;378;0.000000210;0.000000220;
BTC-XDN;2017-12-14T16:41:22.953;81048304.1873;0.000000220;3392;383;0.000000220;0.000000230;
BTC-XDN;2017-12-14T16:46:22.973;80923294.1498;0.000000230;3398;375;0.000000220;0.000000230;
BTC-XDN;2017-12-14T16:51:21.523;80917034.5553;0.000000230;3399;377;0.000000220;0.000000230;
BTC-XDN;2017-12-14T16:55:35.45;80971474.1109;0.000000230;3394;374;0.000000210;0.000000230;
BTC-XDN;2017-12-14T17:00:35.83;78670496.5514;0.000000220;3398;382;0.000000210;0.000000220;
BTC-XDN;2017-12-14T17:05:05.83;78564342.1317;0.000000220;3400;379;0.000000210;0.000000220;
BTC-XDN;2017-12-14T17:11:03.54;78552982.286;0.000000210;3400;380;0.000000210;0.000000220;
BTC-XDN;2017-12-14T17:16:23.777;78403796.8492;0.000000210;3401;377;0.000000210;0.000000220;
BTC-XDN;2017-12-14T17:20:43.89;78114168.9309;0.000000220;3405;386;0.000000210;0.000000220;
BTC-XDN;2017-12-14T17:26:30.537;78154024.5026;0.000000210;3406;386;0.000000210;0.000000220;
BTC-XDN;2017-12-14T17:31:27.68;79250919.7078;0.000000220;3394;385;0.000000210;0.000000220;
BTC-XDN;2017-12-14T17:36:35.963;80133057.4683;0.000000230;3391;382;0.000000220;0.000000230;
BTC-XDN;2017-12-14T17:41:25.297;80182582.9899;0.000000220;3393;385;0.000000220;0.000000230;
BTC-XDN;2017-12-14T18:12:33.32;80086390.2713;0.000000210;3395;380;0.000000210;0.000000220;
BTC-XDN;2017-12-14T18:17:44.37;80488325.6665;0.000000220;3396;390;0.000000210;0.000000220;
BTC-XDN;2017-12-14T18:22:59.36;81238017.3525;0.000000220;3383;390;0.000000210;0.000000220;
BTC-XDN;2017-12-14T18:27:45.833;80557203.1718;0.000000230;3383;388;0.000000220;0.000000230;
BTC-XDN;2017-12-14T18:31:43.413;80559958.0066;0.000000220;3382;388;0.000000220;0.000000230;
BTC-XDN;2017-12-14T18:37:43.573;80207916.0714;0.000000220;3383;385;0.000000210;0.000000220;
BTC-XDN;2017-12-14T18:41:47.903;79310007.2893;0.000000220;3383;385;0.000000220;0.000000230;
BTC-XDN;2017-12-14T18:48:06.267;79014200.266;0.000000230;3382;376;0.000000210;0.000000230;
BTC-XDN;2017-12-14T18:52:24.343;79001874.4897;0.000000210;3384;389;0.000000210;0.000000230;
BTC-XDN;2017-12-14T18:57:13.233;79001874.4897;0.000000210;3384;389;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:02:11.797;78947526.4688;0.000000220;3384;386;0.000000220;0.000000230;
BTC-XDN;2017-12-14T19:08:05.357;78795806.8762;0.000000230;3384;384;0.000000220;0.000000230;
BTC-XDN;2017-12-14T19:12:59.823;78825255.8249;0.000000220;3384;388;0.000000220;0.000000230;
BTC-XDN;2017-12-14T19:18:06.367;78112476.0631;0.000000220;3385;387;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:23:17.393;78038568.1365;0.000000220;3385;386;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:28:02.903;78093338.9346;0.000000220;3386;389;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:33:18.32;78135485.1348;0.000000210;3386;389;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:37:48.97;78286885.4944;0.000000210;3386;392;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:43:25.153;78328268.0147;0.000000210;3388;393;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:48:16.147;78355747.7925;0.000000220;3391;394;0.000000210;0.000000220;
BTC-XDN;2017-12-14T19:53:32.5;84164768.1581;0.000000210;3399;342;0.000000200;0.000000210;
BTC-XDN;2017-12-14T19:58:20.06;85166329.7178;0.000000210;3403;345;0.000000200;0.000000210;
BTC-XDN;2017-12-14T20:03:38.74;86130647.2761;0.000000200;3410;348;0.000000200;0.000000210;
BTC-XDN;2017-12-14T20:12:14.06;84387250.8206;0.000000210;3410;365;0.000000210;0.000000220;
BTC-XDN;2017-12-14T20:17:26.79;84474484.0053;0.000000210;3412;365;0.000000200;0.000000210;
BTC-XDN;2017-12-14T20:52:37.883;92440629.0593;0.000000210;3404;357;0.000000210;0.000000220;
BTC-XDN;2017-12-14T20:57:46.647;92493564.5558;0.000000220;3406;360;0.000000210;0.000000220;
BTC-XDN;2017-12-14T21:02:17.83;92962582.3498;0.000000210;3412;359;0.000000210;0.000000220;
